2020-04-26 15:33:42,529 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@f316aeb[hello=0,valid=true,world=1] }
2020-04-26 15:33:42,530 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@f316aeb[valid=true,world=1]
2020-04-26 15:33:42,530 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:33:42,530 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Exception: java.lang.NullPointerException Message: name can't be null
			motka.abhishek.auditor.TestObject.printHello(TestObject.java:15)
			motka.abhishek.auditor.AuditorApplication.main(AuditorApplication.java:14)
2020-04-26 15:35:24,919 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Starting AuditorApplication on IMLMDVABHISHEKPA with PID 24773 (/Users/abhishek.pa/work/auditor/target/classes started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:35:24,921 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - No active profile set, falling back to default profiles: default
2020-04-26 15:35:25,364 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplication - Started AuditorApplication in 0.92 seconds (JVM running for 1.657)
2020-04-26 15:35:25,381 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.print Arguments: { arg0=motka.abhishek.auditor.Modal@487db668[hello=0,valid=true,world=1] }
2020-04-26 15:35:25,382 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.print Returned: motka.abhishek.auditor.Modal@487db668[valid=true,world=1]
2020-04-26 15:35:25,382 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Entering >> motka.abhishek.auditor.TestObject.printHello Arguments: { arg0=********** }
2020-04-26 15:35:25,383 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.aspects.AuditAspect - [ First Second ] Exiting << motka.abhishek.auditor.TestObject.printHello Exception: java.lang.NullPointerException Message: name can't be null
			motka.abhishek.auditor.TestObject.printHello(TestObject.java:15)
			motka.abhishek.auditor.AuditorApplication.main(AuditorApplication.java:14)
2020-04-26 15:36:18,738 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplicationTests - Starting AuditorApplicationTests on IMLMDVABHISHEKPA with PID 24816 (started by abhishek.pa in /Users/abhishek.pa/work/auditor)
2020-04-26 15:36:18,740 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplicationTests - No active profile set, falling back to default profiles: default
2020-04-26 15:36:19,184 IMLMDVABHISHEKPA INFO  main motka.abhishek.auditor.AuditorApplicationTests - Started AuditorApplicationTests in 0.721 seconds (JVM running for 1.545)
